dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_ba,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
svo_preferred,习惯性动作与泛指,11,每天早上吃早饭的时候，弟弟都会,把牛奶喝了,喝牛奶,svo,未运行,24.838661193847656,1.7741901874542236,7.358892917633057,2.559615385034069,14.0,14.0,18.013938903808594,1.8013938665390015,7.358892917633057,2.5988619979436125,10.0,10.0,35.26075744628906,2.5186257362365723,7.118743896484375,3.633608859523817,14.0,14.0,28.29079818725586,2.8290798664093018,7.118743896484375,4.081499493547511,10.0,10.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,12,每天早上六点起床后，爷爷常常坐在院子里,把广播听了,听广播,svo,未运行,30.36797523498535,2.5306646823883057,6.5072174072265625,3.650977387434452,12.0,12.0,18.87628746032715,2.3595359325408936,6.5072174072265625,3.4040907886760627,8.0,8.0,42.01323699951172,3.501103162765503,7.118743896484375,5.051024170562457,12.0,12.0,32.51809310913086,4.064761638641357,7.118743896484375,5.864211458463584,8.0,8.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,13,每天下班回家后，爸爸总是习惯坐在沙发上打开手机,把新闻看了,看新闻,svo,未运行,24.478429794311523,2.447843074798584,5.615767955780029,3.531491064886309,10.0,10.0,11.260848999023438,1.8768081665039062,5.615767955780029,2.7076618345150933,6.0,6.0,38.59929275512695,3.859929323196411,7.118743896484375,5.568700892757356,10.0,10.0,29.598342895507812,4.9330573081970215,7.118743896484375,7.116897314956902,6.0,6.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,14,每天晚上睡觉前，妹妹都会坐在书桌前安静地,把日记写了,写日记,svo,未运行,28.99565315246582,3.6244566440582275,8.691590309143066,5.22898562629986,8.0,8.0,17.97760009765625,4.4944000244140625,8.691590309143066,6.484048626993404,4.0,4.0,37.60276794433594,4.700345993041992,7.118743896484375,6.781165854623993,8.0,8.0,25.31722640991211,6.329306602478027,7.118743896484375,9.131259247660823,4.0,4.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,15,每个周末下午五点，邻居家的女儿都会在自己的房间里,把钢琴弹了,弹钢琴,svo,未运行,28.448467254638672,2.0320334434509277,6.820639133453369,2.9316045717871773,14.0,14.0,15.782485008239746,1.5782485008239746,6.820639133453369,2.2769312854291894,10.0,10.0,38.32307434082031,2.7373626232147217,7.118743896484375,3.949179481626683,14.0,14.0,27.28781509399414,2.7287814617156982,7.118743896484375,3.9367994824869745,10.0,10.0,正确_SVO,错误_把字句,SVO,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,16,每次去超市，她习惯推着车子,把零食买了,买零食,svo,未运行,25.01017189025879,2.084181070327759,5.759063243865967,3.0068376944765096,12.0,12.0,16.339136123657227,2.0423920154571533,5.759063243865967,2.94654883225125,8.0,8.0,41.78572082519531,3.4821434020996094,7.51518440246582,5.023671017873331,12.0,12.0,29.71527099609375,3.7144088745117188,7.51518440246582,5.358759263092013,8.0,8.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,17,妈妈非常喜欢植物，每次去超市的时候，她都会顺便,把鲜花买了,买鲜花,svo,未运行,25.803115844726562,2.1502597332000732,8.277322769165039,3.102169053710971,12.0,12.0,17.59471893310547,2.1993398666381836,8.277322769165039,3.1729767188283016,8.0,8.0,39.917999267578125,3.3264999389648438,7.118743896484375,4.79912496546202,12.0,12.0,30.905715942382812,3.8632144927978516,7.118743896484375,5.573440390649833,8.0,8.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,18,王老师平时不爱喝咖啡，他每天在办公室只,把绿茶喝了,喝绿茶,svo,未运行,30.526920318603516,2.543910026550293,9.307111740112305,3.670086379771819,12.0,12.0,20.001998901367188,2.5002498626708984,9.307111740112305,3.607098077858617,8.0,8.0,40.76183319091797,3.396819591522217,7.118743896484375,4.900574779483577,12.0,12.0,31.860898971557617,3.982612371444702,7.118743896484375,5.7456951180663065,8.0,8.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,19,为了学好汉语，他每天都坚持在练习本上,把汉字写了,写汉字,svo,未运行,24.963848114013672,3.120481014251709,5.463855266571045,4.501902484449103,8.0,8.0,11.165943145751953,2.7914857864379883,5.463855266571045,4.027262700806114,4.0,4.0,41.69117736816406,5.211397171020508,7.51518440246582,7.51845685473406,8.0,8.0,27.093791961669922,6.7734479904174805,7.51518440246582,9.772019825494615,4.0,4.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,20,经理每天早上到了公司，第一件事就是打开电脑,把邮件查了,查邮件,svo,未运行,25.42525863647461,2.5425260066986084,6.248129844665527,3.6680896611953018,10.0,10.0,14.9437837600708,2.490630626678467,6.248129844665527,3.5932204537951953,6.0,6.0,43.29344177246094,4.329344272613525,7.51518440246582,6.245923512400569,10.0,10.0,39.0079460144043,6.501324653625488,7.51518440246582,9.37942883699465,6.0,6.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,21,每次坐地铁的时候，为了打发时间，我都会戴上耳机,把音乐听了,听音乐,svo,未运行,22.669475555419922,2.2669475078582764,5.553116798400879,3.27051392754273,10.0,10.0,9.388198852539062,1.5646998882293701,5.553116798400879,2.2573847692280276,6.0,6.0,34.41529083251953,3.4415290355682373,7.118743896484375,4.965076872689673,10.0,10.0,25.53580093383789,4.255967140197754,7.118743896484375,6.140062687349683,6.0,6.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,22,小区里有一位好心的阿姨，每天傍晚都会去花园,把流浪猫喂了,喂流浪猫,svo,未运行,34.54327392578125,2.302885055541992,9.434219360351562,3.3223608493677372,15.0,15.0,28.132884979248047,2.557535171508789,9.434219360351562,3.6897433088348346,11.0,11.0,44.4124755859375,2.960831880569458,7.118743896484375,4.271577471003501,15.0,15.0,41.28382873535156,3.753075361251831,7.118743896484375,5.414543211760572,11.0,11.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,23,这位护士很细心，每天都会按时给每个病人,把体温量了,量体温,svo,未运行,32.10834503173828,3.210834503173828,6.777525901794434,4.632255014844061,10.0,10.0,16.8597354888916,2.8099560737609863,6.777525901794434,4.053909692730797,6.0,6.0,44.526851654052734,4.452685356140137,7.51518440246582,6.423867081942284,10.0,10.0,31.43018341064453,5.238364219665527,7.51518440246582,7.557362082081641,6.0,6.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,24,他的视力不太好，只要是看书或者看电脑，就一定会,把眼镜戴上,戴上眼镜,svo,未运行,23.884716033935547,1.706051230430603,8.768410682678223,2.4613116496447454,14.0,14.0,18.12069320678711,1.6473357677459717,8.768410682678223,2.3766031428061267,11.0,11.0,36.53923034667969,2.609945058822632,7.51518440246582,3.765354793356065,14.0,14.0,30.68292808532715,2.7893571853637695,7.51518440246582,4.024191778592307,11.0,11.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,25,那位经理很有责任心，每天上班第一件事就是在电脑前,把邮件回了,回邮件,svo,未运行,29.607070922851562,2.960707187652588,6.843486785888672,4.271397577150698,10.0,10.0,23.15046501159668,3.8584108352661133,6.843486785888672,5.566510177750665,6.0,6.0,40.81390380859375,4.081390380859375,7.118743896484375,5.888201662397738,10.0,10.0,30.72991943359375,5.1216535568237305,7.118743896484375,7.388984187580917,6.0,6.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,26,农民伯伯很辛苦，每天天亮就会去地里,把农活干了,干农活,svo,未运行,31.19314193725586,2.599428653717041,7.563797473907471,3.7501828278622495,12.0,12.0,18.466833114624023,2.308354139328003,7.563797473907471,3.3302510694240213,8.0,8.0,47.03419494628906,3.9195163249969482,7.118743896484375,5.654666764756432,12.0,12.0,36.475257873535156,4.5594072341918945,7.118743896484375,6.577834206161911,8.0,8.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,27,弟弟放暑假了，每天下午做完作业后，他都会用平板电脑,把游戏玩了,玩游戏,svo,未运行,21.310550689697266,1.5221822261810303,5.331294059753418,2.196044749040695,14.0,14.0,11.373125076293945,1.1373125314712524,5.331294059753418,1.640795149094449,10.0,10.0,33.811180114746094,2.4150843620300293,7.118743896484375,3.4842302324292094,14.0,14.0,24.748729705810547,2.4748730659484863,7.118743896484375,3.570487099073546,10.0,10.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,28,每天幼儿园放学后，孩子们最期待的事情就是坐在电视机前,把动画片看了,看动画片,svo,未运行,24.204896926879883,2.6894330978393555,6.4954023361206055,3.8800317930554806,9.0,9.0,13.403050422668457,2.680610179901123,6.4954023361206055,3.8673030130998223,5.0,5.0,39.13982009887695,4.3488688468933105,7.118743896484375,6.274091518889484,9.0,9.0,33.785457611083984,6.757091522216797,7.118743896484375,9.74842242993503,5.0,5.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,29,为了促进消化，她每天吃完午饭半小时后，都会,把酸奶喝了,喝酸奶,svo,未运行,25.47380828857422,1.819557785987854,6.100646018981934,2.6250669944555787,14.0,14.0,15.335036277770996,1.5335036516189575,6.100646018981934,2.2123781133757867,10.0,10.0,39.81693649291992,2.844067096710205,7.118743896484375,4.103121496379285,14.0,14.0,31.995525360107422,3.199552536010742,7.118743896484375,4.6159785767664046,10.0,10.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,30,妈妈对烘焙很感兴趣。每个周末的早上，她都会在厨房里,把面包烤了,烤面包,svo,未运行,31.092384338378906,3.109238386154175,8.449254989624023,4.485682800646232,10.0,10.0,16.480764389038086,2.7467942237854004,8.449254989624023,3.962786404997647,6.0,6.0,42.56896209716797,4.256896495819092,7.118743896484375,6.14140346409581,10.0,10.0,27.03247833251953,4.505413055419922,7.118743896484375,6.499937072210714,6.0,6.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,31,每个深夜，我都看见那位年轻作家在电脑前,把小说写了,写小说,svo,未运行,23.188602447509766,2.8985753059387207,5.750199317932129,4.181760219521003,8.0,8.0,15.511774063110352,3.877943515777588,5.750199317932129,5.594689879059838,4.0,4.0,38.195579528808594,4.774447441101074,7.51518440246582,6.888071646261521,8.0,8.0,25.862266540527344,6.465566635131836,7.51518440246582,9.327840921041842,4.0,4.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,32,每个星期五晚上，她都会去电影院,把新电影看了,看新电影,svo,未运行,26.041807174682617,2.8935341835021973,5.332574367523193,4.174487417181316,9.0,9.0,15.389318466186523,3.0778636932373047,5.332574367523193,4.440418686765649,5.0,5.0,41.56610107421875,4.61845588684082,7.49508810043335,6.663023404509691,9.0,9.0,33.35331344604492,6.670662879943848,7.49508810043335,9.62373225633708,5.0,5.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,33,为了保持皮肤健康，她每天都要,把防晒霜涂了,涂防晒霜,svo,未运行,29.857179641723633,1.7563047409057617,4.870349884033203,2.5338121399945184,17.0,17.0,24.145862579345703,1.8573740720748901,4.870349884033203,2.6796243628581844,13.0,13.0,53.71156311035156,3.159503698348999,7.51518440246582,4.55820031727844,17.0,17.0,43.52267074584961,3.34789776802063,7.51518440246582,4.8299955073265926,13.0,13.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,34,临近考试的时候，很多学生都会去图书馆,把功课复习了,复习功课,svo,未运行,27.335411071777344,2.102724075317383,6.469430923461914,3.0335895958182193,13.0,13.0,20.641708374023438,2.293523073196411,6.469430923461914,3.3088543638648775,9.0,9.0,43.152931213378906,3.3194563388824463,7.51518440246582,4.78896319855314,13.0,13.0,39.00444030761719,4.333826541900635,7.51518440246582,6.252390060073012,9.0,9.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,35,每次去北京出差，他都会抽空去,把北京烤鸭吃了,吃北京烤鸭,svo,未运行,34.85462188720703,2.1784138679504395,6.24259090423584,3.142786884295844,16.0,16.0,20.91741943359375,1.7431182861328125,6.24259090423584,2.514788107086678,12.0,12.0,42.352996826171875,2.647062301635742,7.51518440246582,3.818903655494011,16.0,16.0,33.878211975097656,2.8231844902038574,7.51518440246582,4.072994263531742,12.0,12.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,36,每天早上起床后，他都会在厨房,把早饭做了,做早饭,svo,未运行,29.21731185913086,2.0869510173797607,8.281800270080566,3.0108338833519577,14.0,14.0,14.002923011779785,1.4002922773361206,8.281800270080566,2.020194724307934,10.0,10.0,44.73451232910156,3.1953225135803223,7.51518440246582,4.609875944383188,14.0,14.0,30.823101043701172,3.082310199737549,7.51518440246582,4.446833639642832,10.0,10.0,正确_SVO,错误_把字句,SVO,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,37,天气热的时候，孩子们总是喜欢去海边,把冰淇淋吃了,吃冰淇淋,svo,未运行,33.5697135925293,1.97468900680542,7.019195079803467,2.848874037416132,17.0,17.0,17.06650161743164,1.3128079175949097,7.019195079803467,1.8939814723539432,13.0,13.0,38.18255615234375,2.24603271484375,7.118743896484375,3.2403402593794537,17.0,17.0,31.45694351196289,2.419764995574951,7.118743896484375,3.490982959232687,13.0,13.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,38,每次遇到不会的汉字，他都习惯用手机,把字典查了,查字典,svo,未运行,24.483182907104492,3.0603978633880615,6.411190986633301,4.415220820657136,8.0,8.0,12.30880355834961,3.0772008895874023,6.411190986633301,4.439462463226852,4.0,4.0,42.72125244140625,5.340156555175781,7.49508810043335,7.70421737972279,8.0,8.0,28.03630828857422,7.009077072143555,7.49508810043335,10.111960733190042,4.0,4.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,39,只要是周末，爸爸都会坐在沙发上,把报纸看了,看报纸,svo,未运行,27.134668350219727,2.2612223625183105,4.789156913757324,3.2622542887523927,12.0,12.0,13.654777526855469,1.7068471908569336,4.789156913757324,2.4624599778045564,8.0,8.0,39.7786979675293,3.3148915767669678,7.51518440246582,4.7823776388863015,12.0,12.0,30.646543502807617,3.830817937850952,7.51518440246582,5.526702041486054,8.0,8.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,40,每天下班回家路上，妈妈都会去菜市场,把菜买了,买菜,svo,未运行,18.211803436279297,2.023533821105957,5.828096389770508,2.9193422087806593,9.0,9.0,11.073270797729492,2.2146542072296143,5.828096389770508,3.195070642054043,5.0,5.0,37.619895935058594,4.179988384246826,7.51518440246582,6.030448512926367,9.0,9.0,28.222822189331055,5.644564628601074,7.51518440246582,8.143385397660024,5.0,5.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,41,每天吃完晚饭，全家人都会坐在客厅里,把电视剧看了,看电视剧,svo,未运行,36.947654724121094,3.3588778972625732,5.5248918533325195,4.8458364853322635,11.0,11.0,20.090137481689453,2.8700196743011475,5.5248918533325195,4.140563151368023,7.0,7.0,41.062984466552734,3.7329986095428467,7.51518440246582,5.385578581632861,11.0,11.0,31.66748046875,4.52392578125,7.51518440246582,6.526645289959105,7.0,7.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,42,每天下班后，哥哥都会去健身房,把身体锻炼一下,锻炼身体,svo,未运行,24.09078598022461,1.7207704782485962,5.347482204437256,2.4825470354773795,14.0,14.0,12.693686485290527,1.4104095697402954,5.347482204437256,2.0347908918866606,9.0,9.0,41.03745651245117,2.9312469959259033,7.51518440246582,4.228895504642972,14.0,14.0,32.7919921875,3.6435546875,7.51518440246582,5.256538278863987,9.0,9.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,43,每个月这个时候，妹妹都会去理发店,把头发剪了,剪头发,svo,未运行,18.693458557128906,1.8693459033966064,5.478753089904785,2.6968960645363835,10.0,10.0,14.677871704101562,2.4463119506835938,5.478753089904785,3.5292821197186273,6.0,6.0,36.2578010559082,3.6257801055908203,7.49508810043335,5.230894977689739,10.0,10.0,32.67960739135742,5.446601390838623,7.49508810043335,7.8577848162618125,6.0,6.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,44,每次放假，他们一家人都会去海边,把鱼抓了,抓鱼,svo,未运行,31.144405364990234,2.8313095569610596,6.530792713165283,4.084716257049249,11.0,11.0,20.563335418701172,2.93761944770813,6.530792713165283,4.238089009227495,7.0,7.0,38.68437957763672,3.5167617797851562,7.49508810043335,5.07361477968389,11.0,11.0,29.454486846923828,4.207784175872803,7.49508810043335,6.070549363662747,7.0,7.0,错误_把字句,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,45,每当有空的时候，姐姐总喜欢在阳台上,把鸽子喂了,喂鸽子,svo,未运行,32.79587936401367,2.732990026473999,7.1314697265625,3.9428711579930353,12.0,12.0,18.75385284423828,2.344231605529785,7.1314697265625,3.382011311992994,8.0,8.0,42.004730224609375,3.500394344329834,7.51518440246582,5.050001561720427,12.0,12.0,37.26564025878906,4.658205032348633,7.51518440246582,6.720369299613386,8.0,8.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,46,每天睡觉前，妈妈都会给孩子,把故事讲了,讲故事,svo,未运行,27.357051849365234,2.7357051372528076,6.121838569641113,3.9467882348490866,10.0,10.0,12.289039611816406,2.048173427581787,6.121838569641113,2.954889646852795,6.0,6.0,36.65523910522461,3.6655240058898926,7.51518440246582,5.288233305556796,10.0,10.0,28.572998046875,4.762166500091553,7.51518440246582,6.870353993569634,6.0,6.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
svo_preferred,习惯性动作与泛指,47,每天上课前，老师都会仔细地给学生,把作业批改了,批改作业,svo,未运行,32.805816650390625,2.982347011566162,7.3140974044799805,4.302617243796522,11.0,11.0,18.385854721069336,2.6265506744384766,7.3140974044799805,3.7893116326559526,7.0,7.0,43.69734191894531,3.9724857807159424,7.51518440246582,5.731085535840813,11.0,11.0,32.691165924072266,4.670166969299316,7.51518440246582,6.7376267267315635,7.0,7.0,正确_SVO,错误_把字句,把字句,是,Llama-2-7B-Base,meta-llama/Llama-2-7b-hf
