dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_ba,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
svo_preferred,习惯性动作与泛指,16,每次去超市，她习惯推着车子,把零食买了,买零食,svo,未运行,17.100555419921875,3.4201111793518066,5.262022972106934,4.934177437739756,5.0,5.0,13.303675651550293,4.434558868408203,7.262022972106934,6.397716087982688,3.0,3.0,30.074081420898438,6.0148162841796875,11.564592361450195,8.677545625044218,5.0,5.0,20.62835121154785,6.87611722946167,12.189592361450195,9.92014022751551,3.0,3.0,错误_把字句,错误_把字句,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,17,妈妈非常喜欢植物，每次去超市的时候，她都会顺便,把鲜花买了,买鲜花,svo,未运行,17.300382614135742,3.4600765705108643,4.540258407592773,4.9918353093721155,5.0,5.0,10.84839153289795,3.6161305904388428,1.1027581691741943,5.216973670032998,3.0,3.0,32.80973815917969,6.561947822570801,11.563094139099121,9.466889582195027,5.0,5.0,23.028961181640625,7.676320552825928,12.195906639099121,11.074589593835992,3.0,3.0,错误_把字句,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,18,王老师平时不爱喝咖啡，他每天在办公室只,把绿茶喝了,喝绿茶,svo,未运行,19.770896911621094,3.954179525375366,6.719144821166992,5.704675192043716,5.0,5.0,6.746664524078369,2.2488882541656494,0.3441449999809265,3.2444599317982212,3.0,3.0,29.440343856811523,5.888068675994873,11.547563552856445,8.494687479271448,5.0,5.0,17.922895431518555,5.974298477172852,13.106157302856445,8.619090785807758,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,19,为了学好汉语，他每天都坚持在练习本上,把汉字写了,写汉字,svo,未运行,11.623909950256348,2.324782133102417,4.4893317222595215,3.3539516545741233,5.0,5.0,3.2554025650024414,1.0851342678070068,1.239331841468811,1.5655178268638452,3.0,3.0,30.829238891601562,6.1658477783203125,11.563094139099121,8.895438012658948,5.0,5.0,20.560400009155273,6.853466987609863,11.594344139099121,9.887462835920973,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,20,经理每天早上到了公司，第一件事就是打开电脑,把邮件查了,查邮件,svo,未运行,19.0151309967041,3.8030261993408203,6.343014240264893,5.486607038159804,5.0,5.0,8.693283081054688,2.897761106491089,5.093014240264893,4.180585578015609,3.0,3.0,36.16975021362305,7.233950138092041,11.564592361450195,10.43638399026342,5.0,5.0,24.714242935180664,8.238080978393555,11.814592361450195,11.885038573970082,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,21,每次坐地铁的时候，为了打发时间，我都会戴上耳机,把音乐听了,听音乐,svo,未运行,13.036834716796875,3.2592086791992188,5.652045249938965,4.702044198702981,4.0,4.0,3.4744908809661865,1.7372454404830933,2.089545488357544,2.5063153817919215,2.0,2.0,28.237415313720703,7.059353828430176,11.563094139099121,10.184494760156733,4.0,4.0,17.237079620361328,8.618539810180664,9.844344139099121,12.433924643851752,2.0,2.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,22,小区里有一位好心的阿姨，每天傍晚都会去花园,把流浪猫喂了,喂流浪猫,svo,未运行,27.625940322875977,3.9465630054473877,6.488927841186523,5.693686876514789,7.0,7.0,18.198257446289062,3.6396515369415283,5.738927841186523,5.2509072229094365,5.0,5.0,38.783447265625,5.540492534637451,11.535648345947266,7.993241103803775,7.0,7.0,29.899709701538086,5.9799418449401855,10.316898345947266,8.627232444499604,5.0,5.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,23,这位护士很细心，每天都会按时给每个病人,把体温量了,量体温,svo,未运行,29.453744888305664,5.890748977661133,8.747335433959961,8.498554337193447,5.0,5.0,8.747964859008789,2.9159884452819824,5.997335433959961,4.206882069297834,3.0,3.0,40.0185546875,8.003710746765137,11.547563552856445,11.546913803067765,5.0,5.0,18.100658416748047,6.033553123474121,11.719438552856445,8.704577170176231,3.0,3.0,正确_SVO,正确_SVO,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,24,他的视力不太好，只要是看书或者看电脑，就一定会,把眼镜戴上,戴上眼镜,svo,未运行,8.465828895568848,1.6931657791137695,3.578622579574585,2.4427218729303335,5.0,5.0,4.660774230957031,1.1651935577392578,4.078622817993164,1.6810189674261953,4.0,4.0,25.18618392944336,5.03723669052124,11.547563552856445,7.267196393198928,5.0,5.0,15.899785995483398,3.9749464988708496,11.688188552856445,5.734635601719923,4.0,4.0,正确_SVO,错误_把字句,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,25,那位经理很有责任心，每天上班第一件事就是在电脑前,把邮件回了,回邮件,svo,未运行,20.579273223876953,4.115854740142822,4.182027816772461,5.937923222623383,5.0,5.0,14.757783889770508,4.919261455535889,7.307027816772461,7.096994106737851,3.0,3.0,39.978172302246094,7.99563455581665,11.547563552856445,11.535262322437111,5.0,5.0,21.275516510009766,7.091838836669922,10.047563552856445,10.231360720447451,3.0,3.0,错误_把字句,错误_把字句,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,26,农民伯伯很辛苦，每天天亮就会去地里,把农活干了,干农活,svo,未运行,16.042987823486328,3.2085976600646973,7.511262893676758,4.629027932383271,5.0,5.0,6.788530349731445,2.262843608856201,2.136262893676758,3.2645932528041266,3.0,3.0,34.53860092163086,6.90772008895874,11.564592361450195,9.965733516189845,5.0,5.0,23.31633949279785,7.77211332321167,9.658342361450195,11.212789348624518,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,27,弟弟放暑假了，每天下午做完作业后，他都会用平板电脑,把游戏玩了,玩游戏,svo,未运行,17.506351470947266,4.376587867736816,5.679776191711426,6.314081612798708,4.0,4.0,4.317515850067139,2.1587579250335693,2.492276430130005,3.1144293529256792,2.0,2.0,26.48310089111328,6.62077522277832,11.535648345947266,9.551759580742806,4.0,4.0,15.565492630004883,7.782746315002441,11.535648345947266,11.228129513150877,2.0,2.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,28,每天幼儿园放学后，孩子们最期待的事情就是坐在电视机前,把动画片看了,看动画片,svo,未运行,17.841978073120117,2.973663091659546,7.006618976593018,4.29008899561177,6.0,6.0,3.381014347076416,0.845253586769104,2.0066189765930176,1.2194431579253955,4.0,4.0,35.996612548828125,5.9994354248046875,11.535648345947266,8.655355735499294,6.0,6.0,21.03311538696289,5.258278846740723,11.426273345947266,7.586092815804179,4.0,4.0,正确_SVO,正确_SVO,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,29,为了促进消化，她每天吃完午饭半小时后，都会,把酸奶喝了,喝酸奶,svo,未运行,20.83985710144043,4.167971611022949,5.708317756652832,6.013111973788793,5.0,5.0,10.305418014526367,3.4351394176483154,1.8333176374435425,4.955858602603427,3.0,3.0,29.735013961791992,5.94700288772583,11.547563552856445,8.5797115742744,5.0,5.0,18.207040786743164,6.069013595581055,13.106157302856445,8.755735817432484,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,30,妈妈对烘焙很感兴趣。每个周末的早上，她都会在厨房里,把面包烤了,烤面包,svo,未运行,17.38694953918457,2.897825002670288,4.932442665100098,4.180677760716472,6.0,6.0,7.357776641845703,1.8394441604614258,1.0574426651000977,2.6537569682898616,4.0,4.0,33.486263275146484,5.5810441970825195,11.549173355102539,8.051744786113078,6.0,6.0,19.661394119262695,4.915348529815674,12.697610855102539,7.09134894820593,4.0,4.0,正确_SVO,正确_SVO,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,31,每个深夜，我都看见那位年轻作家在电脑前,把小说写了,写小说,svo,未运行,17.89507293701172,4.47376823425293,7.422984600067139,6.454283245643277,4.0,4.0,10.536073684692383,5.268036842346191,2.7979846000671387,7.600170627673204,2.0,2.0,28.854984283447266,7.213746070861816,11.563094139099121,10.407235682664588,4.0,4.0,17.49045753479004,8.74522876739502,11.594344139099121,12.616698174160296,2.0,2.0,错误_把字句,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,32,每个星期五晚上，她都会去电影院,把新电影看了,看新电影,svo,未运行,18.921157836914062,3.784231662750244,6.459010601043701,5.459492253424774,5.0,5.0,6.946697235107422,2.315565824508667,0.521510660648346,3.3406553318706176,3.0,3.0,32.916419982910156,6.5832839012146,11.553613662719727,9.497671037046452,5.0,5.0,24.374610900878906,8.124870300292969,11.475488662719727,11.72171009009869,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,33,为了保持皮肤健康，她每天都要,把防晒霜涂了,涂防晒霜,svo,未运行,21.766185760498047,2.4184651374816895,5.395079612731934,3.4891076604076785,9.0,9.0,10.276141166687012,1.4680202007293701,3.3325796127319336,2.117905463517083,7.0,7.0,37.174007415771484,4.13044548034668,11.563094139099121,5.958973211158387,9.0,9.0,22.924652099609375,3.2749505043029785,10.219344139099121,4.724754851714717,7.0,7.0,正确_SVO,正确_SVO,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,34,临近考试的时候，很多学生都会去图书馆,把功课复习了,复习功课,svo,未运行,21.866350173950195,3.6443917751312256,7.599059581756592,5.257745941038346,6.0,6.0,7.09475040435791,1.7736876010894775,3.349059581756592,2.5588903061780313,4.0,4.0,32.99523162841797,5.499205589294434,11.564592361450195,7.933676632503949,6.0,6.0,19.238494873046875,4.809623718261719,9.627092361450195,6.938820286878118,4.0,4.0,正确_SVO,正确_SVO,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,35,每次去北京出差，他都会抽空去,把北京烤鸭吃了,吃北京烤鸭,svo,未运行,27.51677703857422,3.4395971298217773,8.752317428588867,4.962289721849791,8.0,8.0,16.739755630493164,2.78995943069458,8.189817428588867,4.025060634944467,6.0,6.0,36.47417449951172,4.559271812438965,11.564592361450195,6.577638833870531,8.0,8.0,22.961830139160156,3.8269717693328857,11.330217361450195,5.521153193238616,6.0,6.0,正确_SVO,正确_SVO,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,36,每天早上起床后，他都会在厨房,把早饭做了,做早饭,svo,未运行,19.197214126586914,3.8394429683685303,6.222179412841797,5.53914533024128,5.0,5.0,7.7145490646362305,2.571516513824463,3.847179651260376,3.709914122058628,3.0,3.0,33.04933166503906,6.609866619110107,11.564592361450195,9.53602179232765,5.0,5.0,22.747785568237305,7.582595348358154,10.408342361450195,10.939372706144031,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,37,天气热的时候，孩子们总是喜欢去海边,把冰淇淋吃了,吃冰淇淋,svo,未运行,22.22039794921875,2.7775497436523438,8.035443305969238,4.007157240989648,8.0,8.0,9.459881782531738,1.5766470432281494,8.347943305969238,2.274620870497498,6.0,6.0,32.591739654541016,4.073967456817627,11.563094139099121,5.877492646693812,8.0,8.0,18.83070945739746,3.13845157623291,11.344344139099121,4.52782852510137,6.0,6.0,正确_SVO,错误_把字句,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,38,每次遇到不会的汉字，他都习惯用手机,把字典查了,查字典,svo,未运行,14.387589454650879,2.8775179386138916,4.809919357299805,4.151380860107294,5.0,5.0,4.29655647277832,1.4321855306625366,2.7474191188812256,2.06620696271977,3.0,3.0,34.34278106689453,6.868556499481201,11.563094139099121,9.909232399867188,5.0,5.0,20.665611267089844,6.888537406921387,11.813094139099121,9.938058755943604,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,39,只要是周末，爸爸都会坐在沙发上,把报纸看了,看报纸,svo,未运行,14.763407707214355,2.952681541442871,5.940487861633301,4.259819017164011,5.0,5.0,3.933969736099243,1.3113232851028442,1.6904876232147217,1.8918396004200977,3.0,3.0,28.234405517578125,5.646881103515625,11.564592361450195,8.14672736453159,5.0,5.0,20.099782943725586,6.699927806854248,11.439592361450195,9.665952621262692,3.0,3.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,40,每天下班回家路上，妈妈都会去菜市场,把菜买了,买菜,svo,未运行,13.896644592285156,3.474161148071289,5.692137718200684,5.0121550595715565,4.0,4.0,2.438920497894287,1.2194602489471436,0.8171374797821045,1.7593092537172648,2.0,2.0,30.895437240600586,7.7238593101501465,11.564592361450195,11.143173523277667,4.0,4.0,18.276611328125,9.1383056640625,12.189592361450195,13.183788263670495,2.0,2.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,41,每天吃完晚饭，全家人都会坐在客厅里,把电视剧看了,看电视剧,svo,未运行,21.970279693603516,4.3940558433532715,6.964632987976074,6.339282574594937,5.0,5.0,8.298199653625488,2.766066551208496,2.339632749557495,3.9905904961973353,3.0,3.0,32.102230072021484,6.420445919036865,11.564592361450195,9.26274548769027,5.0,5.0,18.78371238708496,6.261237621307373,11.439592361450195,9.033056466087556,3.0,3.0,正确_SVO,正确_SVO,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,42,每天下班后，哥哥都会去健身房,把身体锻炼一下,锻炼身体,svo,未运行,14.81404972076416,2.116292953491211,7.726803779602051,3.053165349070028,7.0,7.0,2.8165647983551025,0.5633129477500916,0.9768035411834717,0.8126887961876008,5.0,5.0,33.343448638916016,4.763350009918213,11.563094139099121,6.8720614373274005,7.0,7.0,17.136489868164062,3.427298069000244,10.875594139099121,4.944545927794973,5.0,5.0,正确_SVO,正确_SVO,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,43,每个月这个时候，妹妹都会去理发店,把头发剪了,剪头发,svo,未运行,9.511941909790039,1.585323691368103,3.942014455795288,2.2871386277405477,6.0,6.0,5.871932506561279,1.4679831266403198,4.379514694213867,2.1178519769126645,4.0,4.0,26.630718231201172,4.438453197479248,11.564592361450195,6.403334417221075,6.0,6.0,27.423686981201172,6.855921745300293,11.236467361450195,9.89100430266754,4.0,4.0,正确_SVO,错误_把字句,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,44,每次放假，他们一家人都会去海边,把鱼抓了,抓鱼,svo,未运行,21.55222511291504,5.38805627822876,6.766476154327393,7.773322072631276,4.0,4.0,9.865440368652344,4.932720184326172,8.26647663116455,7.1164109480202615,2.0,2.0,32.09669876098633,8.024174690246582,11.553613662719727,11.576437032845478,4.0,4.0,18.946701049804688,9.473350524902344,14.172754287719727,13.66715582287947,2.0,2.0,正确_SVO,错误_把字句,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,45,每当有空的时候，姐姐总喜欢在阳台上,把鸽子喂了,喂鸽子,svo,未运行,22.35797119140625,3.193995952606201,5.3884992599487305,4.6079621214443875,7.0,7.0,9.925549507141113,1.9851099252700806,5.6384992599487305,2.863908244806606,5.0,5.0,32.48328399658203,4.640469551086426,11.563094139099121,6.694782408748621,7.0,7.0,21.66048240661621,4.332096576690674,10.344344139099121,6.24989424784369,5.0,5.0,正确_SVO,错误_把字句,SVO,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
svo_preferred,习惯性动作与泛指,46,每天睡觉前，妈妈都会给孩子,把故事讲了,讲故事,svo,未运行,20.67029571533203,5.167573928833008,7.529236793518066,7.455233280554478,4.0,4.0,4.337765693664551,2.1688828468322754,3.6542365550994873,3.129036527394061,2.0,2.0,25.72210693359375,6.4305267333984375,11.553613662719727,9.277289028577831,4.0,4.0,16.05463409423828,8.02731704711914,11.506738662719727,11.580970495522221,2.0,2.0,正确_SVO,正确_SVO,把字句,是,Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct
