dataset,type,example_id,context,ba_sent,svo_sent,gold,macbert_miss_svo,ctx_ba_sum_surp,ctx_ba_mean_surp,ctx_ba_first_token_surp,ctx_ba_bits_per_token,ctx_ba_cont_token_count,ctx_ba_scored_token_count,ctx_svo_sum_surp,ctx_svo_mean_surp,ctx_svo_first_token_surp,ctx_svo_bits_per_token,ctx_svo_cont_token_count,ctx_svo_scored_token_count,noctx_ba_sum_surp,noctx_ba_mean_surp,noctx_ba_first_token_surp,noctx_ba_bits_per_token,noctx_ba_cont_token_count,noctx_ba_scored_token_count,noctx_svo_sum_surp,noctx_svo_mean_surp,noctx_svo_first_token_surp,noctx_svo_bits_per_token,noctx_svo_cont_token_count,noctx_svo_scored_token_count,ctx_prefer_mean,ctx_prefer_first_token,noctx_prefer_mean,context_helped_mean,model,model_id
ba_preferred,物理状态改变,11,我的旧电脑太慢了，昨天我,把它换了,换了它,ba,未运行,6.8516387939453125,3.4258193969726562,2.8235397338867188,4.94241265499367,2.0,2.0,9.425426483154297,4.712713241577148,2.8235397338867188,6.799008022755103,2.0,2.0,20.587942123413086,20.587942123413086,20.587942123413086,29.702122003557054,2.0,1.0,10.587797164916992,10.587797164916992,10.587797164916992,15.274962463763972,2.0,1.0,正确_把字句,错误_SVO,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,12,汤里掉进了一只苍蝇，我只能,把它倒了,倒了它,ba,未运行,11.736186027526855,3.912062168121338,3.7600879669189453,5.643912689597981,3.0,3.0,14.10873031616211,4.702910423278809,6.510087966918945,6.784865545409353,3.0,3.0,15.382287979125977,7.691143989562988,12.562551498413086,11.09597529250548,3.0,2.0,21.993473052978516,10.996736526489258,11.791093826293945,15.864937252728577,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,13,这张照片拍得不好看，我,把它删了,删了它,ba,未运行,8.185982704162598,2.728661060333252,3.4759082794189453,3.9366257800096034,3.0,3.0,10.157115936279297,3.3857054710388184,6.413408279418945,4.884540492978335,3.0,3.0,20.49834632873535,10.249173164367676,16.959877014160156,14.78643129744549,3.0,2.0,18.677490234375,9.3387451171875,10.88321304321289,13.472961268692428,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,14,那盘饺子不能剩下，弟弟刚刚,把它吃掉了,吃掉了它,ba,未运行,9.695743560791016,3.231914520263672,5.789877891540527,4.662667050961433,3.0,3.0,10.473271369934082,3.4910905361175537,2.7273781299591064,5.0365790037511875,3.0,3.0,20.676925659179688,10.338462829589844,17.303627014160156,14.915249054664148,3.0,2.0,22.137958526611328,11.068979263305664,15.359285354614258,15.969161490873853,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,15,这个包裹的胶带太紧了，我,把它剪开了,剪开了它,ba,未运行,7.262682914733887,2.4208943843841553,2.290388584136963,3.492612322866961,3.0,3.0,13.794293403625488,4.598097801208496,5.915388584136963,6.633652895325945,3.0,3.0,15.000819206237793,7.5004096031188965,11.080129623413086,10.82080373905559,3.0,2.0,19.631772994995117,9.815886497497559,13.957950592041016,14.161330771868665,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,16,这件衣服破了一个洞，妈妈已经,把它缝好了,缝好了它,ba,未运行,5.42516565322876,1.808388590812683,3.5012927055358887,2.6089532519656387,3.0,3.0,11.580223083496094,3.860074520111084,1.1887927055358887,5.568910367626106,3.0,3.0,14.593546867370605,7.296773433685303,9.087942123413086,10.52701884726812,3.0,2.0,22.56283950805664,11.28141975402832,15.488748550415039,16.27564833332345,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,17,那个面包已经发霉了，我早上,把它丢掉了,丢掉了它,ba,未运行,10.1969575881958,3.3989858627319336,3.742117166519165,4.903700048215056,3.0,3.0,13.840720176696777,4.6135735511779785,9.804616928100586,6.655979683060954,3.0,3.0,23.246414184570312,11.623207092285156,18.869192123413086,16.768743231265223,3.0,2.0,19.867197036743164,9.933598518371582,14.048686027526855,14.331153320636636,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,18,这碗汤实在太咸了，我加了一些水,把它冲淡了,冲淡了它,ba,未运行,9.923059463500977,2.480764865875244,5.0472025871276855,3.5789871696097895,4.0,4.0,11.219337463378906,2.8048343658447266,6.8597025871276855,4.046520630119128,4.0,4.0,20.56793785095215,6.8559794425964355,16.025442123413086,9.891087542270558,4.0,3.0,22.611370086669922,7.537123680114746,11.90158748626709,10.873770955868318,4.0,3.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,19,厨房的窗户太脏了，我用抹布,把它擦干净了,擦干净了它,ba,未运行,2.5687999725341797,0.6421999931335449,1.5625874996185303,0.9264987453526916,4.0,4.0,10.419649124145508,2.604912281036377,1.3125874996185303,3.758094029801939,4.0,4.0,19.359779357910156,6.4532599449157715,14.095754623413086,9.310086120097369,4.0,3.0,30.14430809020996,10.048103332519531,17.845077514648438,14.496348848165795,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,20,这个西瓜太大了，我一个人吃不完，先用刀,把它切开了,切开了它,ba,未运行,8.05990219116211,2.686634063720703,2.3937668800354004,3.875993640413222,3.0,3.0,12.21668815612793,4.072229385375977,1.5187667608261108,5.874985139644233,3.0,3.0,21.51968765258789,10.759843826293945,16.462942123413086,15.523173328934005,3.0,2.0,21.793048858642578,10.896524429321289,13.533119201660156,15.720361757107266,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,21,那张画被妹妹涂得乱七八糟，我只能,把它扔了,扔了它,ba,未运行,7.362074851989746,2.4540250301361084,3.5662519931793213,3.5404097411947526,3.0,3.0,12.332968711853027,4.110989570617676,6.691251754760742,5.93090426667637,3.0,3.0,16.443777084350586,8.221888542175293,13.316457748413086,11.861677826538084,3.0,2.0,19.304107666015625,9.652053833007812,12.025707244873047,13.924970199273682,3.0,2.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,22,昨天买的肉还没吃，为了保鲜，我先,把它冻起来了,冻起来了它,ba,未运行,12.475488662719727,4.158496379852295,3.8595714569091797,5.999442104767613,3.0,3.0,20.768402099609375,6.9228010177612305,6.10957145690918,9.987490697385196,3.0,3.0,24.040048599243164,12.020024299621582,15.947317123413086,17.341229448428894,3.0,2.0,18.557697296142578,9.278848648071289,11.340780258178711,13.386548929731712,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,23,我的鞋子昨天淋湿了，我用吹风机,把它吹干了,吹干了它,ba,未运行,4.317482948303223,1.0793707370758057,3.7509007453918457,1.55720280965993,4.0,4.0,7.98837947845459,1.9970948696136475,0.7509007453918457,2.8811988645764,4.0,4.0,19.176002502441406,6.392001152038574,11.544062614440918,9.221708363402593,4.0,3.0,21.073867797851562,7.024622917175293,10.49164867401123,10.134388646723758,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,24,这个汉堡实在太大了，但我太饿了，最后还是,把它吃光了,吃光了它,ba,未运行,7.326948165893555,1.8317370414733887,2.9251699447631836,2.642637945946279,4.0,4.0,9.796988487243652,2.449247121810913,1.5501699447631836,3.5335166765481714,4.0,4.0,23.143810272216797,7.714603424072266,17.340938568115234,11.129820102334074,4.0,3.0,22.763816833496094,7.587939262390137,12.360236167907715,10.94708234441691,4.0,3.0,正确_把字句,错误_SVO,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,25,那封旧情书，他用打火机,把它烧了,烧了它,ba,未运行,4.186064720153809,1.395354986190796,3.0181329250335693,2.0130717188571494,3.0,3.0,7.2689971923828125,2.422999143600464,1.2056329250335693,3.4956488485505948,3.0,3.0,16.764114379882812,8.382057189941406,13.529348373413086,12.092752340376148,3.0,2.0,22.839813232421875,11.419906616210938,12.13239574432373,16.475442642622582,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,26,这篇作文有很多错别字，昨天晚上我已经,把那些字修改了,修改了那些字,ba,未运行,16.346343994140625,3.269268751144409,2.142777919769287,4.716557814609294,5.0,5.0,14.496935844421387,3.6242339611053467,3.080277919769287,5.228664362708048,4.0,4.0,34.663475036621094,8.665868759155273,15.226724624633789,12.502205883827909,5.0,4.0,25.41417121887207,8.471390724182129,11.228510856628418,12.221633387210321,4.0,3.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,27,墙上的那个钉子太危险，爸爸用锤子,把它拔出来了,拔出它来了,ba,未运行,8.999935150146484,2.999978542327881,2.531954765319824,4.328054165789735,3.0,3.0,23.186832427978516,5.796708106994629,7.719454765319824,8.362882039442002,4.0,4.0,21.316425323486328,10.658212661743164,16.197317123413086,15.376550551836822,3.0,2.0,27.407127380371094,9.135709762573242,10.30350399017334,13.180043169465307,4.0,3.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,28,弟弟的玩具车坏了，我花了一个小时才,把它修好了,修好了它,ba,未运行,4.096990585327148,1.3656635284423828,2.7701783180236816,1.9702360000067496,3.0,3.0,5.11927604675293,1.706425428390503,0.6451782584190369,2.4618515031858035,3.0,3.0,20.447139739990234,10.223569869995117,17.431692123413086,14.74949355162378,3.0,2.0,21.928977966308594,10.964488983154297,15.391569137573242,15.818413881878378,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,29,锅里没有倒水，我不小心,把它烧糊了,烧糊了它,ba,未运行,10.685029029846191,2.671257257461548,4.96530818939209,3.853809598278428,4.0,4.0,13.335526466369629,3.3338816165924072,3.4028079509735107,4.809774475168746,4.0,4.0,20.754131317138672,6.918044090270996,13.529348373413086,9.980627901685168,4.0,3.0,29.723819732666016,9.907939910888672,19.249584197998047,14.294135774864925,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,30,那个旧纸箱没用了，我一脚,把它踩扁了,踩扁了它,ba,未运行,5.83406925201416,1.45851731300354,2.1028881072998047,2.1041956945209033,4.0,4.0,6.001705169677734,1.5004262924194336,0.8528880476951599,2.164657571292931,4.0,4.0,13.566594123840332,4.52219820022583,10.494192123413086,6.524152917382801,4.0,3.0,26.346811294555664,8.782270431518555,16.533187866210938,12.670137999297596,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,31,这条鱼腌好了，妈妈放进锅里,把它炖了,炖了它,ba,未运行,12.14997386932373,4.049991607666016,7.391293525695801,5.842902808021681,3.0,3.0,13.169485092163086,4.389828681945801,3.391293525695801,6.333184069795341,3.0,3.0,17.013826370239258,8.506913185119629,15.778437614440918,12.272881465445025,3.0,2.0,20.89806365966797,10.449031829833984,11.150076866149902,15.07476640299242,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,32,那个气球吹得太大了，弟弟拿针一戳就,把它扎破了,扎破了它,ba,未运行,9.788141250610352,2.447035312652588,7.884906768798828,3.5303257104440626,4.0,4.0,12.145668029785156,3.036417007446289,4.634906768798828,4.380623758713668,4.0,4.0,17.31338882446289,5.771129608154297,12.631953239440918,8.32598006601167,4.0,3.0,27.813810348510742,9.271270751953125,15.472634315490723,13.375616336581665,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,33,头发太长了，我昨天去理发店,把它剪短了,剪短了它,ba,未运行,8.488490104675293,2.1221225261688232,7.160600662231445,3.061575644662521,4.0,4.0,12.148653984069824,3.037163496017456,1.1606004238128662,4.381700714073371,4.0,4.0,15.297059059143066,5.099020004272461,10.989375114440918,7.356330873557501,4.0,3.0,29.697397232055664,9.89913272857666,16.03948211669922,14.281429696619181,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,34,这张纸太大了，放不进信封，我只好,把它折起来了,折起它来了,ba,未运行,10.664005279541016,3.554668426513672,1.2155629396438599,5.128302510935849,3.0,3.0,21.28017807006836,5.32004451751709,4.71556282043457,7.675201842730424,4.0,4.0,16.326297760009766,8.163148880004883,6.997187614440918,11.77693440722134,3.0,2.0,28.9622802734375,9.654093742370605,13.739350318908691,13.927913166395246,4.0,3.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,35,我的铅笔头断了，我用小刀重新,把它削尖了,削尖了它,ba,未运行,8.476181030273438,2.1190452575683594,2.817390203475952,3.0571360845131483,4.0,4.0,11.555023193359375,2.8887557983398438,3.567390203475952,4.167593664604131,4.0,4.0,21.43580436706543,7.145268440246582,17.212942123413086,10.308443344564163,4.0,3.0,31.382061004638672,10.460687637329102,20.319435119628906,15.091582178663183,4.0,3.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,36,这个旧杯子有裂缝，我不小心,把它打碎了,打碎了它,ba,未运行,3.0834603309631348,0.7708650827407837,1.444741129875183,1.112123232064589,4.0,4.0,4.5051164627075195,1.1262791156768799,2.6947412490844727,1.624877294843842,4.0,4.0,14.422473907470703,4.807491302490234,9.087942123413086,6.935743861219485,4.0,3.0,21.227689743041992,7.075896739959717,13.238624572753906,10.208361136582267,4.0,3.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,37,地上的那张废纸，我捡起来顺手,把它扔了,扔了它,ba,未运行,10.9711332321167,3.6570444107055664,4.927485942840576,5.275999835635623,3.0,3.0,12.155058860778809,4.0516862869262695,0.6774857640266418,5.845347713386347,3.0,3.0,16.443777084350586,8.221888542175293,13.316457748413086,11.861677826538084,3.0,2.0,19.304107666015625,9.652053833007812,12.025707244873047,13.924970199273682,3.0,2.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,38,昨天晚上剩下的米饭，我早上加了蛋,把它炒了,炒了它,ba,未运行,10.930256843566895,3.643419027328491,8.2649564743042,5.256342562607305,3.0,3.0,11.16282844543457,3.720942974090576,2.2024569511413574,5.368185976151105,3.0,3.0,21.045034408569336,10.522517204284668,18.087942123413086,15.18078338829029,3.0,2.0,19.702102661132812,9.851051330566406,11.234004974365234,14.212062902150778,3.0,2.0,正确_把字句,错误_SVO,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,39,这瓶矿泉水我已经打开了，你赶紧,把它喝了吧,喝了它吧,ba,未运行,4.967874526977539,1.6559581756591797,2.1976511478424072,2.389042647943034,3.0,3.0,9.642670631408691,3.214223623275757,6.072650909423828,4.6371444816080905,3.0,3.0,23.967227935791016,11.983613967895508,17.497188568115234,17.288700443410562,3.0,2.0,18.832027435302734,9.416013717651367,11.380046844482422,13.58443629539808,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,40,那块大石头挡在路中间，工人们用机器,把它砸碎了,砸碎了它,ba,未运行,7.215129852294922,1.8037824630737305,2.1520395278930664,2.6023080143189508,4.0,4.0,9.006031036376953,2.2515077590942383,4.527039527893066,3.2482390785682806,4.0,4.0,19.656105041503906,6.552035331726074,16.137813568115234,9.452588880810483,4.0,3.0,21.926044464111328,7.308681488037109,12.996891975402832,10.544198538228107,4.0,3.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,41,外面太阳很大，被子很潮湿，妈妈拿出去,把它晒干了,晒干了它,ba,未运行,11.732422828674316,2.933105707168579,9.772788047790527,4.231577058135225,4.0,4.0,14.052326202392578,3.5130815505981445,0.6477884650230408,5.068305331286453,4.0,4.0,19.052894592285156,6.3509650230407715,15.759817123413086,9.162505743600182,4.0,3.0,22.024797439575195,7.341599464416504,11.09375,10.59168913950676,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,42,这个木头椅子不结实了，爷爷用钉子,把它加固了,加固了它,ba,未运行,6.375386714935303,2.125128984451294,1.4224119186401367,3.065913047117281,3.0,3.0,8.35762882232666,2.7858762741088867,4.547411918640137,4.019169885187114,3.0,3.0,19.019155502319336,9.509577751159668,16.837942123413086,13.719420662546074,3.0,2.0,18.828067779541016,9.414033889770508,11.36941909790039,13.581580007532551,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,43,我的旧裤子太长了，昨天裁缝,把它改短了,改短了它,ba,未运行,10.1315279006958,2.53288197517395,6.481184482574463,3.6541762647405007,4.0,4.0,16.254608154296875,4.063652038574219,5.481184482574463,5.862610643949353,4.0,4.0,23.71457290649414,7.904857635498047,16.447317123413086,11.40429890966629,4.0,3.0,32.8067626953125,10.935587882995605,18.139835357666016,15.776718408003198,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,44,这篇文章写得太长了，我就,把它缩短了,缩短了它,ba,未运行,8.244617462158203,2.7482059001922607,3.332828998565674,3.9648230235491644,3.0,3.0,12.354986190795898,4.118329048156738,7.082828998565674,5.941492894524692,3.0,3.0,17.745573043823242,8.872786521911621,15.509817123413086,12.80072511402833,3.0,2.0,17.54172134399414,8.77086067199707,9.977164268493652,12.653677195818215,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,45,那个旧轮胎漏气了，修车师傅,把它补好了,补好了它,ba,未运行,8.768879890441895,2.922960042953491,3.4771006107330322,4.216939958685593,3.0,3.0,11.323175430297852,3.7743918895721436,6.352100372314453,5.445296461457255,3.0,3.0,26.689029693603516,13.344514846801758,22.247188568115234,19.25206539255004,3.0,2.0,22.44029998779297,11.220149993896484,15.109933853149414,16.187254754224792,3.0,2.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,46,这杯茶已经凉透了，我不喜欢喝凉茶，就,把它倒掉了,倒掉它了,ba,未运行,4.823958396911621,1.6079862117767334,2.9444527626037598,2.319833733548124,3.0,3.0,11.56945514678955,2.8923637866973877,3.8194527626037598,4.172798891515145,4.0,4.0,17.41318702697754,8.70659351348877,12.551875114440918,12.560959284946264,3.0,2.0,22.799968719482422,7.599989891052246,11.04737663269043,10.96446772662733,4.0,3.0,正确_把字句,正确_把字句,SVO,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,47,听说你想吃饼干，我现在已经,把它烤熟了,烤熟它了,ba,未运行,10.068772315979004,2.517193078994751,4.414958477020264,3.6315419720257482,4.0,4.0,13.264569282531738,3.3161423206329346,3.4774584770202637,4.7841820808591535,4.0,4.0,24.53192138671875,8.17730712890625,21.275442123413086,11.797360442699015,4.0,3.0,28.45211410522461,9.484038352966309,12.87409496307373,13.682575099425225,4.0,3.0,正确_把字句,错误_SVO,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
ba_preferred,物理状态改变,48,弟弟把口香糖吐在纸巾里，他,把它包起来了,包起它来了,ba,未运行,13.64039421081543,4.546798229217529,5.493226051330566,6.55964325721485,3.0,3.0,27.111501693725586,6.7778754234313965,8.430726051330566,9.77840726114766,4.0,4.0,18.8679256439209,9.43396282196045,15.697317123413086,13.610331379173191,3.0,2.0,33.902252197265625,11.300750732421875,14.561710357666016,16.30353703998736,4.0,3.0,正确_把字句,正确_把字句,把字句,是,Qwen2.5-1.5B-Base,Qwen/Qwen2.5-1.5B
